name,type,RA,Dec,Extension,Flux_Density,l,b,x,y
FL8Y J2206.8-0032,PointSource,331.7009,-0.536,,7.56085E-13,,,,
FL8Y J2211.0-0003,PointSource,332.7673,-0.0658,,1.00717E-14,,,,
FL8Y J2058.8-1442,PointSource,314.7126,-14.7122,,1.01839E-14,,,,
FL8Y J2111.9-1551,PointSource,317.9823,-15.8545,,3.68046E-14,,,,
FL8Y J2117.6-1521,PointSource,319.4044,-15.357,,3.57037E-13,,,,
FL8Y J1438.5-4207,PointSource,219.6301,-42.1224,,5.71346E-15,,,,
FL8Y J1439.8-3953,PointSource,219.9642,-39.8876,,2.12376E-14,,,,
FL8Y J1440.6-3846,PointSource,220.1546,-38.7801,,1.46095E-14,,,,
FL8Y J1442.1-3708,PointSource,220.5397,-37.1444,,5.11001E-15,,,,
FL8Y J1443.9-3908,PointSource,220.9897,-39.1469,,9.18056E-13,,,,
FL8Y J1740.5+1003,PointSource,265.1292,10.0588,,7.31045E-12,,,,
FL8Y J1744.9+0936,PointSource,266.2299,9.6016,,3.77156E-13,,,,
FL8Y J1751.4+0938,PointSource,267.8747,9.6479,,1.25754E-11,,,,
FL8Y J1745.6+1017,PointSource,266.4022,10.2964,,5.92355E-13,,,,
FL8Y J1913.4-8009,PointSource,288.3592,-80.1594,,7.19598E-12,,,,
FL8Y J1922.0-7816,PointSource,290.525,-78.2689,,8.28251E-13,,,,
FL8Y J1942.4-7908,PointSource,295.6193,-79.1382,,1.58996E-12,,,,
FL8Y J1951.4-8108,PointSource,297.8747,-81.1471,,4.46628E-13,,,,
FL8Y J1951.4-8016,PointSource,297.8691,-80.2816,,1.27505E-13,,,,
FL8Y J2006.9-7729,PointSource,301.7389,-77.4901,,7.74342E-13,,,,
FL8Y J1355.2-6420e,DiffuseSource,208.802,-64.345,0.405,1.01627E-15,,,,
FL8Y J1353.6-6640,PointSource,208.4183,-66.6731,,2.66553E-14,,,,
FL8Y J1357.0-6431,PointSource,209.2599,-64.5274,,1.40454E-11,,,,
FL8Y J0919.4-6204,PointSource,139.8749,-62.0763,,1.7306E-13,,,,
FL8Y J0922.3-6316,PointSource,140.599,-63.2748,,1.17143E-13,,,,
FL8Y J0933.8-6232,PointSource,143.4716,-62.5491,,1.55371E-12,,,,
FL8Y J0938.9-6403,PointSource,144.7335,-64.0616,,2.66184E-13,,,,
FL8Y J0940.4-6105,PointSource,145.1198,-61.0891,,9.64926E-13,,,,
FL8Y J0916.7+5238,PointSource,139.1928,52.6425,,1.10735E-14,,,,
FL8Y J0926.4+5413,PointSource,141.6089,54.2178,,2.41166E-14,,,,
FL8Y J0929.3+5014,PointSource,142.3322,50.2355,,4.52626E-13,,,,
FL8Y J0930.5+4951,PointSource,142.6272,49.8585,,3.8802E-15,,,,
FL8Y J0930.5+5132,PointSource,142.6427,51.5345,,6.98369E-15,,,,
FL8Y J0932.5+5306,PointSource,143.1254,53.1099,,9.85031E-13,,,,
FL8Y J0937.2+5008,PointSource,144.3081,50.1433,,4.77088E-13,,,,
FL8Y J0938.6+5153,PointSource,144.6586,51.9,,6.87827E-15,,,,
FL8Y J0944.0+5153,PointSource,146.0219,51.8999,,1.98517E-12,,,,
FL8Y J1509.9-2907,PointSource,227.4861,-29.1327,,3.6548E-12,,,,
FL8Y J1513.0-3117,PointSource,228.2747,-31.2998,,1.41551E-13,,,,
FL8Y J1521.2-2940,PointSource,230.3078,-29.6735,,1.19878E-12,,,,
FL8Y J0420.3-6015,PointSource,65.086,-60.2657,,2.18855E-14,,,,
FL8Y J0433.6-6030,PointSource,68.4062,-60.5138,,3.22996E-12,,,,
FL8Y J0437.4-6156,PointSource,69.3503,-61.9334,,5.2301E-14,,,,
FL8Y J0445.1-6012,PointSource,71.2762,-60.2112,,2.67546E-14,,,,
FL8Y J0048.6-6346,PointSource,12.164,-63.7824,,2.48002E-13,,,,
FL8Y J0051.3-6242,PointSource,12.8286,-62.7008,,2.62752E-13,,,,
FL8Y J0053.0-6643,PointSource,13.2634,-66.7282,,5.86333E-15,,,,
FL8Y J0102.0-6240,PointSource,15.5041,-62.6671,,1.11571E-14,,,,
FL8Y J0112.5-6633,PointSource,18.136,-66.5625,,1.73894E-12,,,,
FL8Y J0101.2-6422,PointSource,15.3019,-64.372,,2.68926E-12,,,,
FL8Y J1353.2+3741,PointSource,208.3194,37.685,,3.89426E-14,,,,
FL8Y J1354.4+3707,PointSource,208.6163,37.1289,,4.09046E-14,,,,
FL8Y J1359.5+4011,PointSource,209.8996,40.192,,1.65159E-12,,,,
FL8Y J1400.0+3614,PointSource,210.0195,36.2422,,1.53362E-12,,,,
FL8Y J0023.9-7204,PointSource,5.9937,-72.0805,,5.95256E-12,,,,
FL8Y J0029.0-7044,PointSource,7.2666,-70.7355,,3.10034E-13,,,,
FL8Y J0040.8-7157,PointSource,10.2182,-71.9595,,2.57586E-14,,,,
FL8Y J0046.5-7048,PointSource,11.6327,-70.8053,,1.23738E-14,,,,
FL8Y J0535.4-0509,PointSource,83.858,-5.1622,,1.76737E-12,,,,
FL8Y J0536.2-0626,PointSource,84.0686,-6.4345,,6.98657E-13,,,,
FL8Y J0540.0-0539,PointSource,85.0118,-5.6549,,1.14576E-12,,,,
FL8Y J0540.6-0745,PointSource,85.1721,-7.7529,,9.29906E-13,,,,
FL8Y J0542.8-0415,PointSource,85.7165,-4.2507,,3.76043E-13,,,,
FL8Y J1913.4-1527,PointSource,288.3574,-15.4552,,1.3899E-13,,,,
FL8Y J1916.7-1517,PointSource,289.1878,-15.2858,,1.84981E-12,,,,
FL8Y J1921.8-1607,PointSource,290.465,-16.1243,,4.57921E-14,,,,
FL8Y J1924.2-1548,PointSource,291.0611,-15.8121,,7.09272E-15,,,,
FL8Y J0506.6+8433,PointSource,76.6729,84.5544,,1.13973E-13,,,,
FL8Y J0543.2+8239,PointSource,85.8074,82.6534,,2.03306E-13,,,,
FL8Y J0945.6+5759,PointSource,146.4249,57.9916,,1.24767E-13,,,,
FL8Y J0949.7+5819,PointSource,147.4283,58.3326,,6.36666E-13,,,,
FL8Y J0944.2+5558,PointSource,146.0554,55.9723,,4.9995E-14,,,,
FL8Y J0945.5+4636,PointSource,146.384,46.608,,8.16531E-16,,,,
FL8Y J0946.0+4734,PointSource,146.5225,47.572,,1.76959E-14,,,,
FL8Y J0950.2+4553,PointSource,147.5629,45.8915,,1.01498E-13,,,,
FL8Y J0954.2+4913,PointSource,148.5562,49.224,,4.22709E-15,,,,
FL8Y J0957.6+4727,PointSource,149.423,47.4535,,7.39154E-12,,,,
FL8Y J0650.7+2503,PointSource,102.6995,25.0564,,3.44852E-13,,,,
FL8Y J0653.7+2816,PointSource,103.434,28.2688,,1.29956E-13,,,,
FL8Y J0658.3+2708,PointSource,104.5792,27.1467,,6.21499E-14,,,,
FL8Y J0658.8+2316,PointSource,104.7014,23.2833,,1.81746E-13,,,,
FL8Y J0701.4+2512,PointSource,105.3681,25.2019,,1.03101E-14,,,,
FL8Y J0728.2+4827,PointSource,112.0749,48.4512,,8.59612E-14,,,,
FL8Y J0733.1+4914,PointSource,113.2806,49.2397,,2.27496E-14,,,,
FL8Y J0733.4+5152,PointSource,113.3705,51.8788,,1.28683E-14,,,,
FL8Y J0734.0+5021,PointSource,113.508,50.3608,,7.79977E-13,,,,
FL8Y J0742.1+4901,PointSource,115.5255,49.0213,,6.11377E-14,,,,
FL8Y J0727.5+6739,PointSource,111.8933,67.6645,,3.04308E-12,,,,
FL8Y J0731.2+6607,PointSource,112.8019,66.125,,6.47402E-14,,,,
FL8Y J0737.4+6535,PointSource,114.3608,65.5902,,6.22574E-15,,,,
FL8Y J0801.2+6631,PointSource,120.3025,66.526,,2.68215E-13,,,,
FL8Y J0805.1+6745,PointSource,121.277,67.7608,,1.49558E-14,,,,
FL8Y J0741.0+6618,PointSource,115.2668,66.3073,,3.46987E-13,,,,
FL8Y J0910.8+3900,PointSource,137.7147,39.0069,,6.38186E-14,,,,
FL8Y J0916.7+3856,PointSource,139.1841,38.9435,,6.95931E-13,,,,
FL8Y J0923.3+3853,PointSource,140.8448,38.8934,,6.90478E-12,,,,
FL8Y J0923.6+4125,PointSource,140.9036,41.4324,,1.1015E-12,,,,
FL8Y J0928.5+4048,PointSource,142.1447,40.8153,,2.40324E-14,,,,
FL8Y J0934.3+3926,PointSource,143.5904,39.4491,,6.77723E-13,,,,
FL8Y J1443.0+5201,PointSource,220.7677,52.021,,1.11001E-14,,,,
FL8Y J1450.9+5201,PointSource,222.73,52.0305,,1.99307E-13,,,,
FL8Y J1456.0+5050,PointSource,224.0209,50.8436,,5.93018E-15,,,,
FL8Y J1454.4+5124,PointSource,223.619,51.4122,,1.68295E-12,,,,
FL8Y J1454.7+5236,PointSource,223.6763,52.6029,,3.5206E-14,,,,
FL8Y J1817.2-2400,PointSource,274.3072,-24.0065,,3.79279E-14,,,,
FL8Y J1818.8-2236,PointSource,274.7191,-22.6046,,1.41124E-13,,,,
FL8Y J1824.6-2452,PointSource,276.172,-24.8677,,3.14184E-12,,,,
FL8Y J1451.6-3726,PointSource,222.9118,-37.4448,,1.04003E-13,,,,
FL8Y J1454.4-3745,PointSource,223.6203,-37.7619,,1.3605E-12,,,,
FL8Y J1455.4-3653,PointSource,223.8629,-36.8937,,1.04208E-13,,,,
FL8Y J1457.4-3539,PointSource,224.3638,-35.6514,,1.24831E-11,,,,
FL8Y J1452.0-4148,PointSource,223.023,-41.8052,,2.22024E-15,,,,
FL8Y J1457.4-4246,PointSource,224.3576,-42.7791,,1.4849E-13,,,,
FL8Y J1503.5-4146,PointSource,225.89,-41.7762,,4.09062E-15,,,,
FL8Y J1330.4-3816,PointSource,202.6237,-38.2771,,1.95217E-12,,,,
FL8Y J1345.1-4029,PointSource,206.2846,-40.4876,,2.24549E-13,,,,
FL8Y J0023.6-4208,PointSource,5.922,-42.1491,,1.2021E-14,,,,
FL8Y J0030.4-4225,PointSource,7.6071,-42.425,,5.63778E-12,,,,
FL8Y J0034.0-4116,PointSource,8.5119,-41.2778,,4.5762E-13,,,,
FL8Y J2302.7+4443,PointSource,345.6929,44.7167,,5.04205E-12,,,,
FL8Y J0909.7-0230,PointSource,137.444,-2.5125,,5.96197E-12,,,,
FL8Y J0914.2-0202,PointSource,138.5544,-2.0416,,1.07536E-13,,,,
FL8Y J0917.2-0342,PointSource,139.3207,-3.7123,,3.59644E-15,,,,
FL8Y J0324.5-1313,PointSource,51.1329,-13.2207,,4.2937E-13,,,,
FL8Y J0328.6-1129,PointSource,52.1663,-11.4898,,1.12114E-13,,,,
FL8Y J0332.1-1122,PointSource,53.0426,-11.3792,,1.20015E-13,,,,
FL8Y J0337.9-1155,PointSource,54.4832,-11.932,,4.31909E-13,,,,
FL8Y J0333.6+3108,PointSource,53.4007,31.1464,,1.91649E-12,,,,
FL8Y J0336.4+3221,PointSource,54.1194,32.3653,,1.60395E-11,,,,
FL8Y J0342.3+3154,PointSource,55.5835,31.9126,,2.16382E-13,,,,
FL8Y J0344.4+3202,PointSource,56.1044,32.0404,,2.44188E-13,,,,
FL8Y J0346.2+3236,PointSource,56.5678,32.6131,,5.39871E-13,,,,
FL8Y J0546.8-2206,PointSource,86.7159,-22.1155,,4.09215E-15,,,,
FL8Y J0553.5-2034,PointSource,88.3863,-20.5765,,1.05356E-13,,,,
FL8Y J0558.1-2114,PointSource,89.5428,-21.2376,,1.66226E-13,,,,
FL8Y J1506.4+4331,PointSource,226.6139,43.5282,,7.15773E-14,,,,
FL8Y J1514.8+4449,PointSource,228.7042,44.8206,,1.12142E-12,,,,
FL8Y J1516.3+4353,PointSource,229.0782,43.898,,8.79199E-14,,,,
FL8Y J1520.5+4210,PointSource,230.127,42.1668,,5.0511E-13,,,,
FL8Y J1522.1+4338,PointSource,230.5394,43.6408,,1.69995E-12,,,,
FL8Y J1208.1-6442,PointSource,182.0384,-64.7073,,2.46617E-13,,,,
FL8Y J1221.9-6239,PointSource,185.4801,-62.6562,,3.23965E-12,,,,
FL8Y J1231.6-6511,PointSource,187.9088,-65.1933,,3.1322E-12,,,,
FL8Y J1224.4-6406,PointSource,186.1188,-64.1007,,6.55083E-13,,,,
FL8Y J2016.3+4953,PointSource,304.0881,49.8954,,1.56629E-15,,,,
FL8Y J2029.5+4926,PointSource,307.391,49.4351,,3.06156E-12,,,,
FL8Y J2035.9+4901,PointSource,308.9872,49.0302,,8.36051E-14,,,,
FL8Y J0327.6+2619,PointSource,51.915,26.3267,,3.32195E-15,,,,
FL8Y J0333.7+2916,PointSource,53.4478,29.2732,,2.03422E-13,,,,
FL8Y J0744.1+7434,PointSource,116.0317,74.5785,,2.20641E-14,,,,
FL8Y J0749.6+7450,PointSource,117.4119,74.8431,,2.42363E-14,,,,
FL8Y J0805.4+7534,PointSource,121.3673,75.5792,,2.16341E-13,,,,
FL8Y J0811.4+0146,PointSource,122.8672,1.7761,,5.46627E-12,,,,
FL8Y J0812.0+0237,PointSource,123.006,2.6306,,2.38018E-14,,,,
FL8Y J0816.4-0007,PointSource,124.1178,-0.1211,,3.35307E-14,,,,
FL8Y J0948.7-3854,PointSource,147.185,-38.9152,,8.26535E-14,,,,
FL8Y J0952.9-3903,PointSource,148.2405,-39.0566,,5.71246E-13,,,,
FL8Y J0955.4-3949,PointSource,148.8536,-39.8271,,2.73334E-12,,,,
FL8Y J0957.6-3558,PointSource,149.401,-35.9725,,2.81748E-12,,,,
FL8Y J0945.9-3647,PointSource,146.4877,-36.7974,,4.43805E-13,,,,
FL8Y J1534.6-5732,PointSource,233.6671,-57.5335,,3.31067E-17,,,,
FL8Y J1015.7+5553,PointSource,153.9488,55.8966,,1.01452E-12,,,,
FL8Y J1035.2+5542,PointSource,158.8108,55.7054,,5.9117E-13,,,,
FL8Y J1037.7+5712,PointSource,159.4473,57.2007,,1.79364E-12,,,,
FL8Y J1031.7+5728,PointSource,157.9458,57.4784,,9.45743E-14,,,,
FL8Y J2238.4+6352,PointSource,339.6104,63.869,,3.30665E-13,,,,
FL8Y J2232.4+6249,PointSource,338.1014,62.8255,,4.79491E-13,,,,
FL8Y J2250.3+6221,PointSource,342.5767,62.3629,,3.08441E-13,,,,
FL8Y J2256.6+6205,PointSource,344.1603,62.0841,,3.62766E-13,,,,
FL8Y J2253.8+6327,PointSource,343.4552,63.4576,,3.49089E-13,,,,
FL8Y J2245.1+6328,PointSource,341.2876,63.4741,,2.20815E-13,,,,
FL8Y J2259.5+6235,PointSource,344.8943,62.5871,,2.17624E-13,,,,
FL8Y J2255.9-2738,PointSource,343.9976,-27.644,,6.13462E-12,,,,
FL8Y J2250.7-2806,PointSource,342.69,-28.113,,6.31467E-12,,,,
FL8Y J2254.8-2724,PointSource,343.7202,-27.4094,,1.17038E-14,,,,
FL8Y J2258.0-2759,PointSource,344.524,-27.986,,8.71983E-12,,,,
FL8Y J2245.9+1544,PointSource,341.4875,15.7489,,4.95282E-14,,,,
FL8Y J2250.4+1750,PointSource,342.6083,17.8469,,1.74566E-13,,,,
FL8Y J2253.9+1608,PointSource,343.4969,16.1489,,6.26922E-10,,,,
FL8Y J1117.7-3649,PointSource,169.4475,-36.8238,,5.47906E-14,,,,
FL8Y J1125.5-3557,PointSource,171.3915,-35.9555,,8.64136E-14,,,,
FL8Y J1126.8-3829,PointSource,171.7104,-38.4966,,4.94275E-13,,,,
FL8Y J1124.0-3653,PointSource,171.018,-36.8967,,1.38895E-12,,,,
FL8Y J0946.2+0104,PointSource,146.568,1.0678,,8.4316E-15,,,,
FL8Y J0948.9+0022,PointSource,147.2426,0.3684,,1.29414E-10,,,,
FL8Y J1058.6-8003,PointSource,164.6631,-80.064,,5.93497E-12,,,,
FL8Y J1224.3-8313,PointSource,186.0789,-83.2243,,1.96723E-12,,,,
FL8Y J1037.1-8319,PointSource,159.2763,-83.3173,,3.79582E-13,,,,
FL8Y J0502.5+3437,PointSource,75.6326,34.6267,,1.01613E-12,,,,
FL8Y J0505.7+3322,PointSource,76.4496,33.3687,,5.99723E-14,,,,
FL8Y J0512.3+3329,PointSource,78.0871,33.487,,2.73207E-14,,,,
FL8Y J0521.6+3254,PointSource,80.4123,32.9017,,9.89013E-14,,,,
FL8Y J1353.7-3937,PointSource,208.4427,-39.618,,1.1894E-15,,,,
FL8Y J1359.8-3745,PointSource,209.9702,-37.7662,,1.01386E-13,,,,
FL8Y J1400.1-4010,PointSource,210.0446,-40.176,,5.17413E-14,,,,
FL8Y J1401.1-3717,PointSource,210.2976,-37.2972,,1.90388E-14,,,,
FL8Y J1406.6-3934,PointSource,211.6688,-39.5693,,8.19928E-16,,,,
FL8Y J1408.6-3747,PointSource,212.1572,-37.7872,,3.05665E-13,,,,
FL8Y J0132.8-4413,PointSource,23.2167,-44.2221,,2.15074E-13,,,,
FL8Y J0133.2-4533,PointSource,23.3109,-45.5554,,1.0184E-15,,,,
FL8Y J0138.5-4612,PointSource,24.6444,-46.2132,,1.69199E-13,,,,
FL8Y J0140.6-4730,PointSource,25.1607,-47.5063,,4.45135E-13,,,,
FL8Y J1625.8+4134,PointSource,246.4509,41.5721,,1.82663E-12,,,,
FL8Y J1631.8+4143,PointSource,247.9594,41.7324,,1.89346E-15,,,,
FL8Y J1635.3+4258,PointSource,248.832,42.9693,,1.18512E-13,,,,
FL8Y J1639.3+4130,PointSource,249.8311,41.5038,,4.52194E-13,,,,
FL8Y J1648.1+4232,PointSource,252.0449,42.5362,,6.39319E-13,,,,
FL8Y J1637.3+4326,PointSource,249.3442,43.4479,,1.2421E-15,,,,
FL8Y J0352.0-2516,PointSource,58.0033,-25.27,,4.61731E-14,,,,
FL8Y J0359.4-2616,PointSource,59.8582,-26.2817,,3.2692E-14,,,,
FL8Y J0401.9-2617,PointSource,60.4981,-26.284,,1.58616E-13,,,,
FL8Y J0403.4-2432,PointSource,60.8687,-24.5465,,1.38893E-13,,,,
FL8Y J1250.7-5424,PointSource,192.6944,-54.4027,,3.64012E-13,,,,
FL8Y J1253.3-5816,PointSource,193.3292,-58.2684,,1.39502E-12,,,,
FL8Y J1256.0-5651,PointSource,194.0027,-56.86,,3.53985E-12,,,,
FL8Y J1256.1-5919,PointSource,194.0446,-59.3256,,3.49814E-14,,,,
FL8Y J1304.0-5538,PointSource,196.0029,-55.6431,,8.96662E-13,,,,
FL8Y J1308.6-5730,PointSource,197.1749,-57.5166,,1.20714E-13,,,,
FL8Y J1310.5-5549,PointSource,197.6298,-55.8273,,1.17535E-12,,,,
FL8Y J2325.4-3559,PointSource,351.3661,-35.9892,,6.12741E-12,,,,
FL8Y J2330.6-3726,PointSource,352.6555,-37.4353,,5.41637E-13,,,,
FL8Y J2024.4-0847,PointSource,306.1132,-8.7956,,5.49304E-14,,,,
FL8Y J2025.6-0735,PointSource,306.4119,-7.5979,,4.23002E-11,,,,
FL8Y J2030.2-0621,PointSource,307.5668,-6.3516,,2.34468E-13,,,,
FL8Y J2030.5-0503,PointSource,307.6305,-5.058,,8.87098E-15,,,,
FL8Y J2035.0-0451,PointSource,308.7579,-4.8508,,1.05072E-13,,,,
FL8Y J2037.9-0505,PointSource,309.4755,-5.0847,,4.93684E-15,,,,
FL8Y J1500.9+5528,PointSource,225.2416,55.4755,,3.41921E-14,,,,
FL8Y J1502.5+5553,PointSource,225.6291,55.8844,,2.87407E-13,,,,
FL8Y J1509.7+5556,PointSource,227.4471,55.9374,,2.77061E-14,,,,
FL8Y J1520.5+5546,PointSource,230.127,55.7735,,1.63863E-13,,,,
FL8Y J1510.1+5650,PointSource,227.5293,56.8352,,6.14085E-12,,,,
FL8Y J1048.6-5923,PointSource,162.1732,-59.3979,,9.46299E-13,,,,
FL8Y J1051.4-5933,PointSource,162.8585,-59.564,,3.96296E-14,,,,
FL8Y J1054.5-5938,PointSource,163.6363,-59.6477,,4.82497E-13,,,,
FL8Y J1056.9-5850,PointSource,164.2336,-58.8422,,2.9406E-12,,,,
FL8Y J1027.1+7427,PointSource,156.7843,74.4552,,5.47364E-13,,,,
FL8Y J1031.2+7441,PointSource,157.8043,74.6979,,7.6777E-14,,,,
FL8Y J1040.0+7326,PointSource,160.0116,73.4431,,6.13379E-14,,,,
FL8Y J1047.7+7238,PointSource,161.935,72.6404,,1.03994E-13,,,,
FL8Y J1048.4+7143,PointSource,162.1025,71.7306,,2.28066E-11,,,,
FL8Y J1105.9+7304,PointSource,166.4775,73.0711,,3.73149E-13,,,,
FL8Y J1030.0+7334,PointSource,157.5023,73.5768,,6.23763E-15,,,,
FL8Y J1805.1-3619,PointSource,271.2867,-36.3287,,3.31171E-13,,,,
FL8Y J1808.4-3400,PointSource,272.1018,-34.0051,,2.7974E-12,,,,
FL8Y J1808.4-3522,PointSource,272.1155,-35.3773,,4.45277E-14,,,,
FL8Y J1808.5-3701,PointSource,272.1261,-37.0238,,3.86876E-13,,,,
FL8Y J1814.7-3420,PointSource,273.692,-34.336,,3.35192E-13,,,,
FL8Y J1817.9-3333,PointSource,274.4951,-33.5524,,4.33667E-13,,,,
FL8Y J1432.2+5052,PointSource,218.0666,50.8828,,3.48721E-14,,,,
FL8Y J1439.8+4958,PointSource,219.9616,49.9725,,5.94516E-13,,,,
FL8Y J1427.6-3305,PointSource,216.909,-33.0895,,2.10792E-12,,,,
FL8Y J1427.7-3215,PointSource,216.9426,-32.2569,,4.64337E-14,,,,
FL8Y J1431.1-3121,PointSource,217.7881,-31.3518,,3.17873E-14,,,,
FL8Y J1445.9-3039,PointSource,221.4995,-30.6642,,5.92638E-14,,,,
FL8Y J0652.9+4708,PointSource,103.2397,47.134,,4.88293E-13,,,,
FL8Y J0654.4+4514,PointSource,103.6093,45.2461,,1.77865E-12,,,,
FL8Y J0647.6+4529,PointSource,101.9104,45.4876,,1.41457E-12,,,,
FL8Y J2007.4-1429,PointSource,301.8587,-14.4981,,4.39032E-12,,,,
FL8Y J2011.5-1548,PointSource,302.8993,-15.8064,,2.16983E-12,,,,
FL8Y J2012.4-1645,PointSource,303.112,-16.7637,,4.23357E-12,,,,
FL8Y J2015.3-1432,PointSource,303.8271,-14.5355,,3.57777E-14,,,,
FL8Y J2017.7-1611,PointSource,304.439,-16.198,,7.12552E-13,,,,
FL8Y J0223.5+3913,PointSource,35.8911,39.2176,,4.79864E-14,,,,
FL8Y J0227.2+3927,PointSource,36.8088,39.4655,,7.86786E-13,,,,
FL8Y J0230.8+4032,PointSource,37.7113,40.5374,,2.87434E-12,,,,
FL8Y J0233.1+3740,PointSource,38.2768,37.6804,,4.18784E-14,,,,
FL8Y J2101.4+0912,PointSource,315.3527,9.2018,,4.12399E-14,,,,
FL8Y J2103.0+0342,PointSource,315.7583,3.7124,,2.52329E-13,,,,
FL8Y J2109.6+0440,PointSource,317.4091,4.6748,,5.07073E-14,,,,
FL8Y J2110.3+0405,PointSource,317.5843,4.0859,,2.84421E-14,,,,
FL8Y J2110.3+0809,PointSource,317.5927,8.1637,,8.19903E-13,,,,
FL8Y J2112.7+0819,PointSource,318.1884,8.3186,,2.55025E-14,,,,
FL8Y J2320.2+0707,PointSource,350.0694,7.129,,3.61963E-15,,,,
FL8Y J2324.7+0801,PointSource,351.1874,8.0305,,2.79592E-13,,,,
FL8Y J2327.3+0446,PointSource,351.8316,4.7682,,1.75028E-13,,,,
FL8Y J2327.6+0938,PointSource,351.9095,9.648,,1.33872E-11,,,,
FL8Y J2329.0+0833,PointSource,352.2683,8.5657,,8.43112E-14,,,,
FL8Y J2334.2+0736,PointSource,353.5591,7.6099,,1.1171E-12,,,,
FL8Y J0005.8+3823,PointSource,1.4614,38.398,,4.07753E-12,,,,
FL8Y J0007.6+4007,PointSource,1.9235,40.132,,1.07482E-13,,,,
FL8Y J0013.6+4051,PointSource,3.4173,40.8572,,4.71101E-14,,,,
FL8Y J2356.2+4036,PointSource,359.0668,40.6071,,4.56705E-14,,,,
FL8Y J2358.3+3830,PointSource,359.5867,38.5094,,1.07521E-13,,,,
FL8Y J2359.0+3921,PointSource,359.7559,39.3634,,9.04551E-14,,,,
FL8Y J1028.5-5819,PointSource,157.1291,-58.3181,,2.28878E-11,,,,
FL8Y J0825.9-2230,PointSource,126.4978,-22.504,,4.17609E-12,,,,
FL8Y J0828.7-2422,PointSource,127.1891,-24.3761,,7.56147E-14,,,,
FL8Y J0836.0-2239,PointSource,129.0147,-22.6635,,2.79963E-13,,,,
FL8Y J0838.8-2502,PointSource,129.7103,-25.0458,,2.58479E-13,,,,
FL8Y J0822.1-4253e,DiffuseSource,125.544,-42.889,0.443,7.56482E-13,,,,
FL8Y J0822.6-4206,PointSource,125.6653,-42.1137,,2.68811E-13,,,,
FL8Y J0823.9-4257,PointSource,125.9841,-42.9612,,1.39225E-13,,,,
FL8Y J0827.0-4109,PointSource,126.7674,-41.1641,,1.00179E-13,,,,
FL8Y J0823.1-4244,PointSource,125.7861,-42.7417,,7.03054E-15,,,,
FL8Y J0756.3-6431,PointSource,119.0847,-64.5179,,2.83338E-14,,,,
FL8Y J0823.2-6329,PointSource,125.8008,-63.4959,,4.01178E-15,,,,
FL8Y J0826.5-6404,PointSource,126.63,-64.0728,,2.40113E-14,,,,
FL8Y J0819.6+4033,PointSource,124.901,40.5608,,4.11101E-15,,,,
FL8Y J0818.2+4222,PointSource,124.5587,42.3827,,1.2684E-11,,,,
FL8Y J0823.2+4042,PointSource,125.8037,40.7108,,1.51341E-13,,,,
FL8Y J0824.9+3915,PointSource,126.238,39.2551,,1.2633E-12,,,,
FL8Y J0828.4+4153,PointSource,127.1022,41.8932,,4.40324E-15,,,,
FL8Y J0833.9+4223,PointSource,128.4756,42.3933,,1.11077E-12,,,,
FL8Y J0820.9+2353,PointSource,125.229,23.8897,,3.68491E-14,,,,
FL8Y J0823.4+2225,PointSource,125.8659,22.4168,,1.31099E-13,,,,
FL8Y J0824.4+2440,PointSource,126.1013,24.67,,2.81667E-13,,,,
FL8Y J0828.0+2308,PointSource,127.0121,23.1393,,5.09978E-15,,,,
FL8Y J0830.7+2410,PointSource,127.6979,24.1704,,1.87753E-11,,,,
FL8Y J0836.1+2141,PointSource,129.0422,21.6907,,6.86979E-13,,,,
FL8Y J2000.0+1834,PointSource,300.0084,18.5744,,9.8976E-13,,,,
FL8Y J1959.6+2048,PointSource,299.9006,20.8034,,3.25949E-12,,,,
FL8Y J1948.9+3412,PointSource,297.2373,34.2093,,1.46525E-13,,,,
FL8Y J1950.6+3456,PointSource,297.6638,34.9406,,3.20118E-15,,,,
FL8Y J1958.5+3512,PointSource,299.6417,35.2028,,7.87014E-14,,,,
FL8Y J1007.0+3455,PointSource,151.7618,34.9175,,1.56796E-14,,,,
FL8Y J1011.7+3600,PointSource,152.94,36.0138,,6.22799E-14,,,,
FL8Y J1013.9+3444,PointSource,153.4833,34.7467,,1.05725E-12,,,,
FL8Y J1014.6+3209,PointSource,153.6681,32.1616,,8.34484E-15,,,,
FL8Y J1018.4+3541,PointSource,154.6091,35.6988,,1.39876E-12,,,,
FL8Y J1245.8+0232,PointSource,191.4501,2.5355,,3.50693E-13,,,,
FL8Y J1246.3+0113,PointSource,191.59,1.2172,,5.16747E-14,,,,
FL8Y J1250.5+0217,PointSource,192.6447,2.2908,,4.88739E-14,,,,
FL8Y J1253.7+0327,PointSource,193.4477,3.4535,,1.5168E-13,,,,
FL8Y J1647.2-0153,PointSource,251.8086,-1.8977,,4.5891E-14,,,,
FL8Y J1653.5-0158,PointSource,253.3988,-1.9762,,1.06794E-11,,,,
FL8Y J1659.0-0140,PointSource,254.7623,-1.6752,,5.05431E-13,,,,
FL8Y J1700.0-0112,PointSource,255.0027,-1.2043,,2.40971E-12,,,,
FL8Y J2130.2-4244,PointSource,322.5681,-42.7346,,5.4606E-13,,,,
FL8Y J2139.4-4235,PointSource,324.8563,-42.5884,,8.1264E-12,,,,
