name,type,RA,Dec,Extension,Flux_Density,l,b,x,y
3FGL J2142.2-2546,PointSource,325.5703,-25.7812,,3.64E-13,,,,
3FGL J2151.6-2744,PointSource,327.9177,-27.7363,,1.01E-12,,,,
3FGL J2151.8-3025,PointSource,327.9527,-30.4286,,2.03E-10,,,,
3FGL J2158.8-3013,PointSource,329.7203,-30.2268,,2.20E-11,,,,
3FGL J2159.2-2841,PointSource,329.8174,-28.6874,,3.93E-14,,,,
3FGL J1331.5+1711,PointSource,202.8842,17.1983,,6.68E-12,,,,
3FGL J1345.1+1949,PointSource,206.2997,19.8275,,1.10E-12,,,,
3FGL J1438.7+3710,PointSource,219.6882,37.1679,,6.41E-12,,,,
3FGL J1439.2+3931,PointSource,219.8215,39.5203,,3.34E-14,,,,
3FGL J1448.0+3608,PointSource,222.0098,36.1445,,2.02E-13,,,,
3FGL J1458.7+3719,PointSource,224.685,37.325,,1.02E-13,,,,
3FGL J1506.1+3728,PointSource,226.5491,37.4789,,3.22E-12,,,,
3FGL J1516.7+3648,PointSource,229.1923,36.8086,,1.93E-13,,,,
3FGL J1441.5-5955c,PointSource,220.397,-59.9277,,2.40E-13,,,,
3FGL J1445.7-5925,PointSource,221.4471,-59.4278,,2.43E-13,,,,
3FGL J1447.3-5800,PointSource,221.8308,-58.0049,,8.21E-11,,,,
3FGL J1456.7-6046,PointSource,224.1955,-60.7768,,2.96E-11,,,,
3FGL J1429.8-5910,PointSource,217.4679,-59.1757,,2.60E-11,,,,
3FGL J1459.4-6053,PointSource,224.8658,-60.8996,,1.55E-11,,,,
3FGL J1422.8+5801,PointSource,215.722,58.0271,,2.89E-14,,,,
3FGL J1436.8+5639,PointSource,219.2128,56.6607,,7.00E-14,,,,
3FGL J1535.0+3721,PointSource,233.7537,37.3654,,1.63E-13,,,,
3FGL J1535.7+3920,PointSource,233.931,39.3348,,7.14E-14,,,,
3FGL J1532.7-1319,PointSource,233.1876,-13.3249,,3.33E-12,,,,
3FGL J1502.2+5553,PointSource,225.555,55.8862,,4.51E-12,,,,
3FGL J1509.7+5556,PointSource,227.438,55.9349,,4.50E-14,,,,
3FGL J1521.1+5543,PointSource,230.2959,55.7222,,8.63E-14,,,,
3FGL J1531.0+5737,PointSource,232.7673,57.6215,,3.12E-13,,,,
3FGL J1534.4+5323,PointSource,233.6073,53.3984,,2.45E-14,,,,
3FGL J0922.8-3959,PointSource,140.715,-39.9901,,5.71E-12,,,,
3FGL J0928.9-3530,PointSource,142.246,-35.5112,,3.34E-12,,,,
3FGL J0948.1-3641,PointSource,147.036,-36.6931,,1.31E-11,,,,
3FGL J0948.8-4243,PointSource,147.204,-42.7211,,1.51E-12,,,,
3FGL J0954.8-3948,PointSource,148.7121,-39.8087,,3.36E-11,,,,
3FGL J1254.5+2210,PointSource,193.6295,22.1748,,9.06E-14,,,,
3FGL J1258.4+2123,PointSource,194.6183,21.386,,6.68E-13,,,,
3FGL J1303.0+2435,PointSource,195.7519,24.5948,,2.45E-12,,,,
3FGL J1310.6+2446,PointSource,197.6503,24.7818,,4.34E-14,,,,
3FGL J1314.8+2349,PointSource,198.7137,23.8256,,5.68E-13,,,,
3FGL J1321.0+2215,PointSource,200.2688,22.2628,,2.94E-12,,,,
3FGL J1326.8+2211,PointSource,201.7223,22.1844,,1.20E-11,,,,
3FGL J1327.9+2524,PointSource,201.9896,25.4011,,2.35E-15,,,,
3FGL J1531.8+4704,PointSource,232.9543,47.0814,,1.77E-13,,,,
3FGL J1615.8+4712,PointSource,243.9541,47.2105,,4.65E-14,,,,
3FGL J1616.4+4631,PointSource,244.1189,46.5176,,9.95E-13,,,,
3FGL J1544.0+4938,PointSource,236.0181,49.6498,,3.42E-13,,,,
3FGL J2103.7-1113,PointSource,315.9424,-11.2291,,5.95E-13,,,,
3FGL J2110.3-1013,PointSource,317.5763,-10.2232,,8.38E-12,,,,
3FGL J2120.4-1256,PointSource,320.1234,-12.9463,,2.50E-12,,,,
3FGL J2131.5-0915,PointSource,322.8908,-9.2528,,1.97E-13,,,,
3FGL J1830.0-4439,PointSource,277.5074,-44.6576,,1.81E-11,,,,
3FGL J1848.1-4230,PointSource,282.0459,-42.5127,,3.18E-14,,,,
3FGL J1849.4-4312,PointSource,282.3631,-43.2067,,3.98E-13,,,,
3FGL J0935.2+0903,PointSource,143.8012,9.0518,,1.12E-12,,,,
3FGL J0946.5+1017,PointSource,146.6364,10.2881,,8.39E-12,,,,
3FGL J0952.8+0711,PointSource,148.2172,7.1991,,8.53E-15,,,,
3FGL J1431.1-6425,PointSource,217.7964,-64.4228,,3.15E-12,,,,
3FGL J1503.7-6426,PointSource,225.9287,-64.4493,,1.10E-12,,,,
3FGL J0844.3-4741,PointSource,131.0823,-47.684,,4.53E-13,,,,
3FGL J0855.4-4818,PointSource,133.855,-48.3163,,8.99E-12,,,,
3FGL J0858.0-4834,PointSource,134.519,-48.5691,,2.70E-13,,,,
3FGL J1630.8+1047,PointSource,247.7125,10.7966,,8.11E-12,,,,
3FGL J1637.1+1314,PointSource,249.284,13.2447,,6.27E-14,,,,
3FGL J1640.9+1142,PointSource,250.2475,11.7066,,1.42E-13,,,,
3FGL J2250.6+3308,PointSource,342.6732,33.142,,9.42E-13,,,,
3FGL J2300.3+3136,PointSource,345.0779,31.616,,1.23E-13,,,,
3FGL J2304.6+3704,PointSource,346.1606,37.0827,,4.05E-14,,,,
3FGL J2311.0+3425,PointSource,347.7641,34.4231,,7.99E-11,,,,
3FGL J2321.9+3204,PointSource,350.4794,32.0704,,9.40E-12,,,,
3FGL J2322.5+3436,PointSource,350.627,34.6027,,2.59E-15,,,,
3FGL J0909.8-0229,PointSource,137.4575,-2.4997,,1.10E-11,,,,
3FGL J0917.3-0344,PointSource,139.347,-3.7367,,1.12E-14,,,,
3FGL J0922.4-0529,PointSource,140.6023,-5.4965,,4.05E-13,,,,
3FGL J1641.5-2856,PointSource,250.3921,-28.948,,5.02E-13,,,,
3FGL J1649.6-3007,PointSource,252.4196,-30.1293,,1.39E-12,,,,
3FGL J0654.4+5042,PointSource,103.6087,50.702,,3.13E-12,,,,
3FGL J0710.5+4732,PointSource,107.6253,47.5334,,7.71E-12,,,,
3FGL J0712.6+5033,PointSource,108.1717,50.5563,,1.13E-12,,,,
3FGL J1829.6+4844,PointSource,277.4135,48.7488,,5.75E-12,,,,
3FGL J1838.8+4802,PointSource,279.7015,48.0371,,1.20E-13,,,,
3FGL J1852.4+4856,PointSource,283.1084,48.9469,,5.17E-12,,,,
3FGL J2114.7+3130,PointSource,318.693,31.5066,,2.74E-13,,,,
3FGL J2115.4+2933,PointSource,318.851,29.5553,,2.30E-12,,,,
3FGL J2116.1+3339,PointSource,319.0465,33.6504,,9.01E-13,,,,
3FGL J2127.7+3612,PointSource,321.9485,36.2019,,1.44E-13,,,,
3FGL J2144.2+3132,PointSource,326.0508,31.5422,,7.32E-13,,,,
3FGL J1653.6-0158,PointSource,253.419,-1.9801,,1.04E-11,,,,
3FGL J1659.0-0142,PointSource,254.7741,-1.7021,,3.14E-13,,,,
3FGL J1704.4-0528,PointSource,256.1208,-5.4781,,2.36E-13,,,,
3FGL J1709.5-0335,PointSource,257.3859,-3.5947,,3.37E-12,,,,
3FGL J1508.6+2709,PointSource,227.1647,27.1573,,8.23E-15,,,,
3FGL J1517.0+2637,PointSource,229.2534,26.6305,,1.61E-14,,,,
3FGL J1719.2+1744,PointSource,259.8114,17.7421,,6.26E-13,,,,
3FGL J1736.0+2033,PointSource,264.0198,20.5619,,3.59E-14,,,,
3FGL J1743.9+1934,PointSource,265.9871,19.5817,,4.30E-14,,,,
3FGL J1512.8-5639,PointSource,228.2034,-56.6655,,1.91E-12,,,,
3FGL J0420.4+1448,PointSource,65.1137,14.8095,,1.57E-11,,,,
3FGL J0421.6+1950,PointSource,65.4042,19.8469,,6.24E-13,,,,
3FGL J0430.5+1655,PointSource,67.6255,16.9274,,1.16E-12,,,,
3FGL J0440.3+1444,PointSource,70.0934,14.734,,1.60E-12,,,,
3FGL J0617.2+5701,PointSource,94.3002,57.0251,,4.56E-13,,,,
3FGL J0638.4+5704,PointSource,99.605,57.0743,,8.25E-12,,,,
3FGL J0644.6+6035,PointSource,101.1519,60.5911,,6.09E-13,,,,
3FGL J1505.1+0326,PointSource,226.2783,3.4488,,1.54E-11,,,,
3FGL J1512.2+0202,PointSource,228.0653,2.0334,,2.38E-12,,,,
3FGL J1534.5+0128,PointSource,233.6445,1.4826,,9.25E-12,,,,
3FGL J2318.6+1912,PointSource,349.6547,19.2098,,5.21E-12,,,,
3FGL J2321.9+2732,PointSource,350.4786,27.5398,,9.81E-13,,,,
3FGL J2325.6+1650,PointSource,351.4232,16.8334,,1.03E-13,,,,
3FGL J2323.7+2523,PointSource,350.947,25.3877,,6.85E-14,,,,
3FGL J2336.5+2356,PointSource,354.1323,23.9366,,7.00E-14,,,,
3FGL J2339.0+2122,PointSource,354.7545,21.3833,,2.20E-13,,,,
3FGL J1557.4-7040,PointSource,239.3745,-70.6777,,4.97E-13,,,,
3FGL J1740.8-6755,PointSource,265.2147,-67.9278,,1.07E-12,,,,
3FGL J1742.4-7237,PointSource,265.622,-72.618,,1.49E-11,,,,
3FGL J2250.1+3825,PointSource,342.5267,38.4188,,1.46E-13,,,,
3FGL J1757.4+6536,PointSource,269.3606,65.6017,,9.20E-14,,,,
3FGL J1807.8+6427,PointSource,271.9511,64.4552,,3.85E-14,,,,
3FGL J2126.5-4605,PointSource,321.628,-46.087,,2.34E-11,,,,
3FGL J2135.3-5008,PointSource,323.8279,-50.1441,,2.03E-12,,,,
3FGL J2138.2-4939,PointSource,324.5544,-49.6557,,2.39E-13,,,,
3FGL J2205.9-4704,PointSource,331.4761,-47.0813,,4.82E-12,,,,
3FGL J2213.6-4755,PointSource,333.4054,-47.9206,,2.25E-14,,,,
3FGL J1630.2-1052,PointSource,247.5539,-10.867,,5.99E-13,,,,
3FGL J1641.8-0619,PointSource,250.4523,-6.3241,,5.53E-13,,,,
3FGL J1643.6-0642,PointSource,250.9212,-6.7058,,3.73E-14,,,,
3FGL J1644.6-0911,PointSource,251.1737,-9.1856,,1.52E-12,,,,
3FGL J1707.8+5626,PointSource,256.9563,56.4434,,2.51E-12,,,,
3FGL J1722.7+6104,PointSource,260.6901,61.0824,,3.55E-12,,,,
3FGL J1725.3+5853,PointSource,261.332,58.8871,,1.63E-13,,,,
3FGL J1729.0+6049,PointSource,262.2643,60.8257,,1.99E-13,,,,
3FGL J1732.7+5914,PointSource,263.1832,59.2473,,1.43E-14,,,,
3FGL J1742.2+5947,PointSource,265.5733,59.7929,,3.08E-13,,,,
3FGL J1533.8-5231,PointSource,233.4725,-52.5326,,3.83E-14,,,,
3FGL J1542.9-5141,PointSource,235.7457,-51.6924,,3.59E-12,,,,
3FGL J2056.3-5925,PointSource,314.097,-59.4218,,4.57E-13,,,,
3FGL J2103.9-6233,PointSource,315.9858,-62.561,,5.02E-13,,,,
3FGL J1800.5+7827,PointSource,270.1307,78.4618,,1.69E-11,,,,
3FGL J1839.9+7646,PointSource,279.9998,76.7829,,9.22E-13,,,,
3FGL J1857.9+7319,PointSource,284.4904,73.3266,,2.25E-12,,,,
3FGL J1912.6-1223,PointSource,288.1645,-12.3975,,3.79E-12,,,,
3FGL J1921.2-1232,PointSource,290.3156,-12.5496,,1.64E-13,,,,
3FGL J1921.9-1607,PointSource,290.4856,-16.1239,,3.23E-14,,,,
3FGL J1924.8-1034,PointSource,291.2093,-10.5818,,1.32E-12,,,,
3FGL J0026.7-4603,PointSource,6.6849,-46.0597,,2.95E-13,,,,
3FGL J0026.2-4812,PointSource,6.5572,-48.2101,,1.70E-13,,,,
3FGL J0030.3-4223,PointSource,7.5895,-42.3954,,1.85E-11,,,,
3FGL J0049.4-4149,PointSource,12.3603,-41.825,,5.14E-14,,,,
3FGL J0050.0-4458,PointSource,12.5135,-44.9717,,9.49E-13,,,,
3FGL J0039.1-0939,PointSource,9.7821,-9.6578,,1.62E-12,,,,
3FGL J0043.7-1117,PointSource,10.935,-11.2881,,8.91E-15,,,,
3FGL J0050.6-0929,PointSource,12.6744,-9.4849,,3.80E-12,,,,
3FGL J0055.2-1213,PointSource,13.8014,-12.2326,,3.42E-13,,,,
3FGL J0056.3-0935,PointSource,14.0898,-9.5937,,3.48E-14,,,,
3FGL J0059.0-7242e,DiffuseSource,14.75,-72.7,1.35,1.06E-11,,,,
3FGL J0023.9-7203,PointSource,5.9819,-72.0652,,7.14E-12,,,,
3FGL J0029.1-7045,PointSource,7.2961,-70.7555,,5.06E-13,,,,
3FGL J0112.9-7506,PointSource,18.2438,-75.1053,,1.17E-13,,,,
3FGL J1617.7-7717,PointSource,244.4465,-77.2986,,2.39E-11,,,,
3FGL J1626.4-7640,PointSource,246.6112,-76.6696,,3.86E-14,,,,
3FGL J1723.7-7713,PointSource,260.943,-77.2314,,3.80E-12,,,,
3FGL J1744.1-7619,PointSource,266.0452,-76.3286,,5.20E-12,,,,
3FGL J1801.5-7825,PointSource,270.3881,-78.4243,,8.36E-12,,,,
3FGL J0009.6-3211,PointSource,2.4016,-32.1987,,3.11E-13,,,,
3FGL J2350.4-3004,PointSource,357.6057,-30.0718,,1.15E-13,,,,
3FGL J2353.6-3037,PointSource,358.4045,-30.6204,,2.20E-13,,,,
3FGL J2358.3-2853,PointSource,359.598,-28.891,,4.40E-13,,,,
3FGL J2359.3-3038,PointSource,359.8291,-30.6465,,1.20E-13,,,,
3FGL J0019.1-5645,PointSource,4.7967,-56.7515,,3.25E-13,,,,
3FGL J0032.3-5522,PointSource,8.0939,-55.3688,,1.49E-12,,,,
3FGL J0049.4-5401,PointSource,12.3533,-54.0225,,9.70E-14,,,,
3FGL J0049.8-5737,PointSource,12.4626,-57.6245,,7.42E-13,,,,
3FGL J0059.1-5701,PointSource,14.7956,-57.0218,,3.79E-12,,,,
3FGL J1616.8-5343,PointSource,244.2054,-53.7243,,5.99E-12,,,,
3FGL J1628.1-5740,PointSource,247.0336,-57.6754,,4.45E-13,,,,
3FGL J0020.9+0323,PointSource,5.2311,3.3953,,6.51E-15,,,,
3FGL J0022.5+0608,PointSource,5.643,6.1378,,1.43E-12,,,,
3FGL J0024.4+0350,PointSource,6.1105,3.8429,,3.36E-13,,,,
3FGL J0031.3+0724,PointSource,7.8299,7.4145,,1.21E-14,,,,
3FGL J0031.6+0938,PointSource,7.9225,9.6478,,1.24E-12,,,,
3FGL J0030.4+0451,PointSource,7.6162,4.8656,,1.98E-11,,,,
3FGL J2224.6-1122,PointSource,336.174,-11.3702,,8.05E-13,,,,
3FGL J2228.5-1636,PointSource,337.1486,-16.6017,,6.34E-13,,,,
3FGL J2233.5-1235,PointSource,338.3974,-12.5998,,2.01E-13,,,,
3FGL J2236.0-1706,PointSource,339.0188,-17.1054,,8.18E-14,,,,
3FGL J2236.5-1432,PointSource,339.135,-14.5455,,2.68E-11,,,,
3FGL J2243.6-1230,PointSource,340.9247,-12.5096,,8.16E-14,,,,
3FGL J2253.1-1237,PointSource,343.2968,-12.6281,,8.62E-13,,,,
3FGL J2256.7-1022,PointSource,344.1842,-10.3825,,1.10E-12,,,,
3FGL J2248.6-3235,PointSource,342.1615,-32.5974,,6.26E-12,,,,
3FGL J2258.2-3645,PointSource,344.5617,-36.75,,3.32E-14,,,,
3FGL J2300.1-3547,PointSource,345.0426,-35.7877,,1.58E-13,,,,
3FGL J2309.6-3633,PointSource,347.4153,-36.5618,,4.79E-14,,,,
3FGL J0048.1-6343,PointSource,12.0496,-63.7318,,1.44E-13,,,,
3FGL J0051.2-6241,PointSource,12.8196,-62.6881,,8.44E-14,,,,
3FGL J0116.3-6153,PointSource,19.099,-61.8906,,5.83E-14,,,,
3FGL J0101.0-6422,PointSource,15.2714,-64.373,,2.78E-12,,,,
3FGL J0105.1-2415,PointSource,16.2905,-24.2594,,7.30E-12,,,,
3FGL J0116.2-2744,PointSource,19.0661,-27.7404,,4.28E-14,,,,
3FGL J0120.4-2700,PointSource,20.1239,-27.015,,1.53E-12,,,,
3FGL J0125.4-2548,PointSource,21.3656,-25.8095,,2.00E-13,,,,
3FGL J2022.2-7220,PointSource,305.5651,-72.3396,,2.02E-14,,,,
3FGL J2040.2-7115,PointSource,310.0716,-71.2596,,3.87E-14,,,,
3FGL J2041.9-7318,PointSource,310.4765,-73.3062,,1.23E-13,,,,
3FGL J2045.6-6838,PointSource,311.4072,-68.6347,,4.08E-13,,,,
3FGL J2049.0-6801,PointSource,312.2564,-68.0293,,5.65E-14,,,,
3FGL J2017.6-4110,PointSource,304.4053,-41.1701,,5.75E-14,,,,
3FGL J2029.5-4232,PointSource,307.3893,-42.5374,,1.80E-12,,,,
3FGL J2034.6-4202,PointSource,308.6735,-42.0398,,5.39E-14,,,,
3FGL J2038.8-3613,PointSource,309.7058,-36.2178,,1.94E-12,,,,
3FGL J2041.7-3732,PointSource,310.4466,-37.5457,,1.28E-14,,,,
3FGL J2046.7-4259,PointSource,311.6978,-42.9841,,5.23E-14,,,,
3FGL J2053.4-4052,PointSource,313.357,-40.8715,,2.70E-13,,,,
3FGL J0139.9+8735,PointSource,24.9828,87.6,,1.47E-14,,,,
3FGL J0145.6+8600,PointSource,26.4148,86.0021,,6.81E-13,,,,
3FGL J0228.5+8213,PointSource,37.1327,82.2222,,5.68E-12,,,,
3FGL J0249.1+8438,PointSource,42.2783,84.6359,,1.06E-13,,,,
3FGL J0354.6+8011,PointSource,58.6599,80.1897,,1.27E-12,,,,
3FGL J0148.6+0128,PointSource,27.1611,1.474,,9.74E-14,,,,
3FGL J0151.0+0537,PointSource,27.7611,5.6272,,1.95E-13,,,,
3FGL J0152.6+0148,PointSource,28.162,1.8075,,7.03E-14,,,,
3FGL J0158.6+0102,PointSource,29.6732,1.041,,6.74E-13,,,,
3FGL J1813.6-6845,PointSource,273.4134,-68.7634,,4.53E-13,,,,
3FGL J1822.1-7051,PointSource,275.5462,-70.8602,,3.33E-12,,,,
3FGL J1857.0-7341,PointSource,284.2527,-73.6866,,1.10E-11,,,,
3FGL J1902.9-6745,PointSource,285.7429,-67.753,,4.73E-12,,,,
3FGL J1903.6-7052,PointSource,285.9164,-70.8793,,1.66E-12,,,,
3FGL J1923.2-7452,PointSource,290.82,-74.8817,,3.33E-13,,,,
3FGL J1958.1-0243,PointSource,299.5274,-2.7214,,8.11E-12,,,,
3FGL J2014.3-0047,PointSource,303.5752,-0.7938,,4.98E-14,,,,
3FGL J2015.2-0138,PointSource,303.8125,-1.647,,4.52E-13,,,,
3FGL J1549.9-3044,PointSource,237.4752,-30.7455,,3.02E-15,,,,
3FGL J1553.5-3118,PointSource,238.3773,-31.3061,,6.10E-14,,,,
3FGL J1612.4-3100,PointSource,243.1025,-31.0151,,2.19E-13,,,,
3FGL J1600.8-3053,PointSource,240.2119,-30.8908,,2.17E-13,,,,
3FGL J0301.8-2721,PointSource,45.4716,-27.3611,,7.42E-14,,,,
3FGL J0304.3-2836,PointSource,46.0811,-28.6089,,4.10E-15,,,,
3FGL J0308.4-2852,PointSource,47.103,-28.8734,,5.71E-13,,,,
3FGL J0316.1-2611,PointSource,49.0477,-26.1936,,9.37E-14,,,,
3FGL J0324.5-1315,PointSource,51.1467,-13.2558,,1.50E-12,,,,
3FGL J0325.6-1648,PointSource,51.4102,-16.8017,,1.16E-13,,,,
3FGL J0326.0-1842,PointSource,51.5082,-18.7043,,6.55E-14,,,,
3FGL J0339.2-1738,PointSource,54.8023,-17.6448,,8.32E-14,,,,
3FGL J1553.5+1256,PointSource,238.3856,12.9457,,2.02E-11,,,,
3FGL J1555.7+1111,PointSource,238.9362,11.1939,,4.83E-12,,,,
3FGL J1603.7+1106,PointSource,240.9488,11.108,,2.74E-13,,,,
3FGL J1607.0+1551,PointSource,241.764,15.8624,,4.40E-12,,,,
3FGL J1608.6+1029,PointSource,242.1706,10.4988,,1.35E-11,,,,
3FGL J1611.9+1404,PointSource,242.9808,14.0791,,2.90E-13,,,,
3FGL J2157.5+3126,PointSource,329.3796,31.4497,,2.86E-11,,,,
3FGL J2203.7+3143,PointSource,330.9393,31.7319,,1.36E-11,,,,
3FGL J2217.8+3207,PointSource,334.4616,32.1317,,4.02E-13,,,,
3FGL J0434.0-2010,PointSource,68.5138,-20.1671,,4.58E-13,,,,
3FGL J0439.9-1859,PointSource,69.9772,-18.9992,,6.44E-14,,,,
3FGL J0448.6-1632,PointSource,72.1582,-16.5337,,1.20E-13,,,,
3FGL J0453.2+6321,PointSource,73.3175,63.3656,,5.97E-13,,,,
3FGL J0503.5+6538,PointSource,75.8893,65.6335,,5.82E-14,,,,
3FGL J0505.9+6114,PointSource,76.4816,61.2448,,3.10E-14,,,,
3FGL J0508.0+6736,PointSource,77.0035,67.6143,,6.87E-14,,,,
3FGL J0526.6+6321,PointSource,81.6599,63.3585,,1.74E-12,,,,
3FGL J0527.3+6647,PointSource,81.8355,66.7846,,6.99E-15,,,,
3FGL J0534.0+6759,PointSource,83.5037,67.9998,,8.30E-13,,,,
3FGL J0529.1+0933,PointSource,82.2878,9.557,,4.21E-13,,,,
3FGL J0530.8+1330,PointSource,82.7187,13.5148,,9.46E-11,,,,
3FGL J0532.7+0732,PointSource,83.1769,7.5446,,4.74E-11,,,,
3FGL J0537.0+0957,PointSource,84.2662,9.9503,,2.01E-11,,,,
3FGL J0540.0+1208,PointSource,85.0022,12.1482,,3.96E-14,,,,
3FGL J0533.0-3939,PointSource,83.2581,-39.6644,,9.02E-13,,,,
3FGL J0533.8-3754,PointSource,83.4635,-37.9053,,4.76E-13,,,,
3FGL J0538.4-3909,PointSource,84.6094,-39.1659,,4.37E-14,,,,
3FGL J1813.6-1148,PointSource,273.4234,-11.8084,,6.50E-11,,,,
3FGL J1816.5-1145,PointSource,274.1263,-11.7646,,4.99E-13,,,,
3FGL J1819.5-1345,PointSource,274.8967,-13.7625,,2.25E-12,,,,
3FGL J1813.4-1246,PointSource,273.3503,-12.7697,,9.49E-11,,,,
3FGL J0629.0-6248,PointSource,97.2716,-62.8059,,3.98E-13,,,,
3FGL J0644.3-6713,PointSource,101.0876,-67.2227,,4.20E-12,,,,
3FGL J0647.6-6058,PointSource,101.9078,-60.9668,,1.55E-12,,,,
3FGL J0700.3-6310,PointSource,105.0831,-63.1811,,2.55E-14,,,,
3FGL J0700.6-6610,PointSource,105.1577,-66.173,,2.05E-12,,,,
3FGL J0712.2-6436,PointSource,108.0701,-64.6161,,4.13E-13,,,,
3FGL J0730.5-6606,PointSource,112.6458,-66.1061,,2.44E-14,,,,
3FGL J0650.7+2503,PointSource,102.6965,25.0632,,1.76E-13,,,,
3FGL J0653.6+2817,PointSource,103.4137,28.2904,,4.42E-13,,,,
3FGL J0658.8+2318,PointSource,104.7197,23.3146,,1.30E-13,,,,
3FGL J0708.9+2239,PointSource,107.2367,22.6664,,1.23E-13,,,,
3FGL J0721.4+0404,PointSource,110.364,4.0737,,4.21E-12,,,,
3FGL J0725.8+0212,PointSource,111.4681,2.2068,,3.49E-13,,,,
3FGL J0739.4+0137,PointSource,114.8509,1.6274,,7.51E-11,,,,
3FGL J0730.3+6720,PointSource,112.5846,67.3441,,1.11E-12,,,,
3FGL J0740.8+6621,PointSource,115.2196,66.361,,3.27E-13,,,,
3FGL J0813.3+6509,PointSource,123.3492,65.166,,3.98E-14,,,,
3FGL J0814.7+6428,PointSource,123.677,64.4799,,2.16E-12,,,,
3FGL J1550.3+7409,PointSource,237.5977,74.1573,,1.53E-12,,,,
3FGL J1619.1+7538,PointSource,244.7987,75.6414,,4.80E-15,,,,
3FGL J1628.2+7703,PointSource,247.0703,77.0508,,4.07E-13,,,,
3FGL J1637.8+7325,PointSource,249.4677,73.419,,1.06E-14,,,,
3FGL J1651.6+7219,PointSource,252.9108,72.3182,,7.18E-15,,,,
3FGL J1704.0+7646,PointSource,256.0226,76.7687,,1.74E-12,,,,
3FGL J1705.5+7134,PointSource,256.3887,71.5667,,2.65E-13,,,,
3FGL J0805.4+6144,PointSource,121.3583,61.7455,,2.06E-11,,,,
3FGL J0806.6+5933,PointSource,121.6694,59.5592,,2.09E-14,,,,
3FGL J0812.9+5555,PointSource,123.2418,55.9333,,4.95E-14,,,,
3FGL J0816.7+5739,PointSource,124.1827,57.6603,,6.84E-13,,,,
3FGL J0824.9+5551,PointSource,126.2306,55.8582,,7.08E-12,,,,
3FGL J0834.6+6101,PointSource,128.6742,61.0216,,3.93E-13,,,,
3FGL J2305.3-4219,PointSource,346.3406,-42.3274,,2.96E-14,,,,
3FGL J2319.2-4207,PointSource,349.8043,-42.1315,,1.12E-13,,,,
3FGL J2324.7-4040,PointSource,351.184,-40.6754,,1.00E-13,,,,
3FGL J2327.2-4130,PointSource,351.8248,-41.5081,,2.04E-13,,,,
3FGL J2328.4-4034,PointSource,352.1129,-40.5797,,3.35E-12,,,,
3FGL J2336.5-4116,PointSource,354.134,-41.2709,,1.21E-12,,,,
3FGL J0858.1-1951,PointSource,134.5407,-19.8551,,2.91E-12,,,,
3FGL J0905.8-2127,PointSource,136.4579,-21.4611,,4.93E-12,,,,
3FGL J0912.9-2104,PointSource,138.2477,-21.0771,,1.24E-13,,,,
3FGL J0919.5-2200,PointSource,139.8834,-22.0054,,6.45E-14,,,,
3FGL J0921.0-2258,PointSource,140.2518,-22.9668,,2.55E-15,,,,
3FGL J1006.7+3453,PointSource,151.6946,34.8928,,5.19E-15,,,,
3FGL J1013.5+3440,PointSource,153.383,34.6784,,2.44E-12,,,,
3FGL J1018.3+3542,PointSource,154.5819,35.7125,,9.17E-13,,,,
3FGL J1012.0-4235,PointSource,153.0217,-42.5982,,1.39E-13,,,,
3FGL J1013.4-4008,PointSource,153.3675,-40.1499,,1.40E-13,,,,
3FGL J1016.6-4244,PointSource,154.1643,-42.7457,,1.53E-14,,,,
3FGL J1022.3-4234,PointSource,155.5977,-42.578,,1.94E-13,,,,
3FGL J1023.9-4335,PointSource,155.985,-43.5855,,1.10E-13,,,,
3FGL J1036.4-4348,PointSource,159.113,-43.812,,2.80E-13,,,,
3FGL J1042.1-4126,PointSource,160.5347,-41.4336,,1.54E-14,,,,
3FGL J1814.0-1757c,PointSource,273.5138,-17.9612,,7.82E-14,,,,
3FGL J1814.1-1734c,PointSource,273.5448,-17.5817,,1.32E-11,,,,
3FGL J1817.2-1739,PointSource,274.304,-17.6506,,2.78E-13,,,,
3FGL J1021.8+8023,PointSource,155.4699,80.385,,4.25E-13,,,,
3FGL J1027.8+8253,PointSource,156.9633,82.8983,,6.97E-14,,,,
3FGL J1044.4+8058,PointSource,161.1187,80.9685,,8.68E-13,,,,
3FGL J1058.4+8112,PointSource,164.6209,81.2028,,1.20E-12,,,,
3FGL J1109.4+2411,PointSource,167.3654,24.1977,,2.72E-14,,,,
3FGL J1117.0+2014,PointSource,169.2737,20.2334,,3.85E-13,,,,
3FGL J1117.3+2546,PointSource,169.3296,25.7813,,7.76E-14,,,,
3FGL J1124.1+2337,PointSource,171.0369,23.6284,,1.70E-12,,,,
3FGL J1125.9+2007,PointSource,171.4782,20.1313,,2.66E-13,,,,
3FGL J1801.5+4403,PointSource,270.3974,44.0534,,8.72E-12,,,,
3FGL J1808.0+4652,PointSource,272.0099,46.8679,,5.85E-15,,,,
3FGL J1819.1+4259,PointSource,274.7911,42.9926,,6.02E-13,,,,
3FGL J1824.4+4310,PointSource,276.1022,43.169,,5.01E-15,,,,
3FGL J1816.5+4512,PointSource,274.1316,45.2014,,2.35E-12,,,,
3FGL J1145.8+4425,PointSource,176.4615,44.4205,,1.45E-14,,,,
3FGL J1146.8+3958,PointSource,176.7242,39.9695,,1.60E-11,,,,
3FGL J1150.5+4155,PointSource,177.6347,41.9196,,3.32E-13,,,,
