shapeid,ID,MARE_NAME,Perimtr_km,Area_km
446,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring1,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring2,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring3,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring4,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring5,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring6,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring7,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring8,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring9,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring10,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring11,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring12,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring13,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring14,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring15,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring16,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring17,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring18,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring19,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring20,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring21,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring22,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring23,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring24,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring25,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring26,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring27,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring28,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring29,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring30,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring31,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring32,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring33,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring34,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring35,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring36,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring37,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring38,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring39,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring40,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring41,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring42,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring43,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring44,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring45,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring46,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring47,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring48,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring49,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring50,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring51,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring52,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring53,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring54,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring55,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring56,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring57,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring58,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring59,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring60,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring61,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring62,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring63,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring64,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring65,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring66,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring67,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring68,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring69,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring70,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring71,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring72,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring73,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring74,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring75,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring76,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring77,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring78,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring79,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring80,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring81,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring82,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring83,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring84,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring85,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring86,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring87,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring88,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring89,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring90,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring91,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring92,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring93,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring94,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring95,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring96,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring97,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring98,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring99,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring100,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring101,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring102,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring103,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring104,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring105,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring106,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring107,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring108,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring109,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring110,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring111,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring112,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring113,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring114,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring115,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring116,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring117,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring118,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring119,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring120,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring121,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring122,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring123,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring124,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring125,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring126,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring127,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring128,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring129,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring130,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring131,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring132,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring133,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring134,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring135,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring136,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring137,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring138,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring139,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring140,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring141,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring142,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring143,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring144,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring145,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring146,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring147,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring148,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring149,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring150,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring151,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring152,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring153,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring154,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring155,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring156,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring157,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring158,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring159,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring160,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring161,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring162,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring163,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring164,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring165,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring166,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring167,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring168,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring169,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring170,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring171,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring172,0,Mare Tranquillitatis,15370.67597,390293.5819
446.0.ring173,0,Mare Tranquillitatis,15370.67597,390293.5819
447,0,Mare Tranquillitatis,138.5039035,593.6883359
447.0.ring1,0,Mare Tranquillitatis,138.5039035,593.6883359
448,0,Mare Tranquillitatis,415.5339272,2078.8898
448.0.ring1,0,Mare Tranquillitatis,415.5339272,2078.8898
448.0.ring2,0,Mare Tranquillitatis,415.5339272,2078.8898
448.0.ring3,0,Mare Tranquillitatis,415.5339272,2078.8898
449,0,Mare Tranquillitatis,102.0981679,274.8521333
449.0.ring1,0,Mare Tranquillitatis,102.0981679,274.8521333
450,0,Mare Tranquillitatis,138.5039035,593.6883359
450.0.ring1,0,Mare Tranquillitatis,138.5039035,593.6883359
451,0,Mare Tranquillitatis,34.69436278,90.87947032
452,0,Mare Tranquillitatis,54.67633739,216.2984199
453,0,Mare Tranquillitatis,17.78022196,23.50910493
454,9,Mare Undarum,40.06493017,59.36750542
455,0,Mare Undarum,2537.129457,12622.17168
455.0.ring1,0,Mare Undarum,2537.129457,12622.17168
455.0.ring2,0,Mare Undarum,2537.129457,12622.17168
455.0.ring3,0,Mare Undarum,2537.129457,12622.17168
455.0.ring4,0,Mare Undarum,2537.129457,12622.17168
455.0.ring5,0,Mare Undarum,2537.129457,12622.17168
455.0.ring6,0,Mare Undarum,2537.129457,12622.17168
455.0.ring7,0,Mare Undarum,2537.129457,12622.17168
455.0.ring8,0,Mare Undarum,2537.129457,12622.17168
455.0.ring9,0,Mare Undarum,2537.129457,12622.17168
455.0.ring10,0,Mare Undarum,2537.129457,12622.17168
455.0.ring11,0,Mare Undarum,2537.129457,12622.17168
455.0.ring12,0,Mare Undarum,2537.129457,12622.17168
455.0.ring13,0,Mare Undarum,2537.129457,12622.17168
455.0.ring14,0,Mare Undarum,2537.129457,12622.17168
455.0.ring15,0,Mare Undarum,2537.129457,12622.17168
455.0.ring16,0,Mare Undarum,2537.129457,12622.17168
455.0.ring17,0,Mare Undarum,2537.129457,12622.17168
455.0.ring18,0,Mare Undarum,2537.129457,12622.17168
455.0.ring19,0,Mare Undarum,2537.129457,12622.17168
455.0.ring20,0,Mare Undarum,2537.129457,12622.17168
455.0.ring21,0,Mare Undarum,2537.129457,12622.17168
455.0.ring22,0,Mare Undarum,2537.129457,12622.17168
455.0.ring23,0,Mare Undarum,2537.129457,12622.17168
455.0.ring24,0,Mare Undarum,2537.129457,12622.17168
455.0.ring25,0,Mare Undarum,2537.129457,12622.17168
455.0.ring26,0,Mare Undarum,2537.129457,12622.17168
455.0.ring27,0,Mare Undarum,2537.129457,12622.17168
455.0.ring28,0,Mare Undarum,2537.129457,12622.17168
455.0.ring29,0,Mare Undarum,2537.129457,12622.17168
455.0.ring30,0,Mare Undarum,2537.129457,12622.17168
455.0.ring31,0,Mare Undarum,2537.129457,12622.17168
455.0.ring32,0,Mare Undarum,2537.129457,12622.17168
456,0,Mare Undarum,8.54237094,5.39891499
457,0,Mare Undarum,161.2783137,699.5180046
458,0,Mare Undarum,148.1283042,662.3332345
459,0,Mare Undarum,237.4449692,832.4075863
460,0,Mare Undarum,125.0554735,613.8552712
460.0.ring1,0,Mare Undarum,125.0554735,613.8552712
461,0,Mare Undarum,18.07506934,24.65435721
462,0,Mare Undarum,23.70369831,34.20336023
463,0,Mare Undarum,188.487194,1353.906969
464,0,Mare Undarum,17.41039151,21.43329298
465,0,Mare Undarum,161.1699386,883.8030836
466,0,Mare Undarum,52.68208496,103.2074593
467,0,Mare Undarum,37.59339132,94.2049693
468,0,Mare Undarum,89.11837368,440.3997137
469,0,Mare Undarum,77.06696097,241.4499364
470,0,Mare Undarum,108.8903266,481.221476
470.0.ring1,0,Mare Undarum,108.8903266,481.221476
471,0,Mare Undarum,118.8366982,305.3377778
472,0,Mare Undarum,23.94284309,28.90197319
473,0,Mare Undarum,400.8642148,1833.971729
473.0.ring1,0,Mare Undarum,400.8642148,1833.971729
473.0.ring2,0,Mare Undarum,400.8642148,1833.971729
474,0,Mare Undarum,95.16449687,502.5173251
475,0,Mare Undarum,483.3759602,1577.480481
475.0.ring1,0,Mare Undarum,483.3759602,1577.480481
475.0.ring2,0,Mare Undarum,483.3759602,1577.480481
475.0.ring3,0,Mare Undarum,483.3759602,1577.480481
475.0.ring4,0,Mare Undarum,483.3759602,1577.480481
476,0,Mare Undarum,110.55446,540.3579886
477,0,Condorcet,188.0067541,1719.145822
478,0,Mare Vaporum,5258.039734,53032.03288
478.0.ring1,0,Mare Vaporum,5258.039734,53032.03288
478.0.ring2,0,Mare Vaporum,5258.039734,53032.03288
478.0.ring3,0,Mare Vaporum,5258.039734,53032.03288
478.0.ring4,0,Mare Vaporum,5258.039734,53032.03288
478.0.ring5,0,Mare Vaporum,5258.039734,53032.03288
478.0.ring6,0,Mare Vaporum,5258.039734,53032.03288
478.0.ring7,0,Mare Vaporum,5258.039734,53032.03288
478.0.ring8,0,Mare Vaporum,5258.039734,53032.03288
478.0.ring9,0,Mare Vaporum,5258.039734,53032.03288
478.0.ring10,0,Mare Vaporum,5258.039734,53032.03288
478.0.ring11,0,Mare Vaporum,5258.039734,53032.03288
478.0.ring12,0,Mare Vaporum,5258.039734,53032.03288
478.0.ring13,0,Mare Vaporum,5258.039734,53032.03288
478.0.ring14,0,Mare Vaporum,5258.039734,53032.03288
478.0.ring15,0,Mare Vaporum,5258.039734,53032.03288
478.0.ring16,0,Mare Vaporum,5258.039734,53032.03288
478.0.ring17,0,Mare Vaporum,5258.039734,53032.03288
478.0.ring18,0,Mare Vaporum,5258.039734,53032.03288
478.0.ring19,0,Mare Vaporum,5258.039734,53032.03288
478.0.ring20,0,Mare Vaporum,5258.039734,53032.03288
478.0.ring21,0,Mare Vaporum,5258.039734,53032.03288
478.0.ring22,0,Mare Vaporum,5258.039734,53032.03288
478.0.ring23,0,Mare Vaporum,5258.039734,53032.03288
478.0.ring24,0,Mare Vaporum,5258.039734,53032.03288
478.0.ring25,0,Mare Vaporum,5258.039734,53032.03288
478.0.ring26,0,Mare Vaporum,5258.039734,53032.03288
478.0.ring27,0,Mare Vaporum,5258.039734,53032.03288
478.0.ring28,0,Mare Vaporum,5258.039734,53032.03288
478.0.ring29,0,Mare Vaporum,5258.039734,53032.03288
478.0.ring30,0,Mare Vaporum,5258.039734,53032.03288
478.0.ring31,0,Mare Vaporum,5258.039734,53032.03288
478.0.ring32,0,Mare Vaporum,5258.039734,53032.03288
478.0.ring33,0,Mare Vaporum,5258.039734,53032.03288
478.0.ring34,0,Mare Vaporum,5258.039734,53032.03288
478.0.ring35,0,Mare Vaporum,5258.039734,53032.03288
478.0.ring36,0,Mare Vaporum,5258.039734,53032.03288
479,0,Mare Vaporum,112.6316492,290.5232435
480,0,Mare Vaporum,148.9138814,379.6183779
481,0,Mare Vaporum,120.5395335,582.8906699
482,0,Mare Vaporum,43.58244757,124.8442224
483,0,Mare Vaporum,171.5899881,1139.827908
484,0,Mare Vaporum,234.0984645,741.3295244
484.0.ring1,0,Mare Vaporum,234.0984645,741.3295244
484.0.ring2,0,Mare Vaporum,234.0984645,741.3295244
484.0.ring3,0,Mare Vaporum,234.0984645,741.3295244
484.0.ring4,0,Mare Vaporum,234.0984645,741.3295244
484.0.ring5,0,Mare Vaporum,234.0984645,741.3295244
484.0.ring6,0,Mare Vaporum,234.0984645,741.3295244
485,0,Mare Vaporum,157.6635693,643.3690496
486,0,Mare Vaporum,83.24007689,280.0917372
487,0,Mare Vaporum,142.6175636,242.4197009
488,0,Mare Vaporum,106.5498533,210.979456
489,0,Mare Vaporum,609.8630961,2105.795693
489.0.ring1,0,Mare Vaporum,609.8630961,2105.795693
489.0.ring2,0,Mare Vaporum,609.8630961,2105.795693
489.0.ring3,0,Mare Vaporum,609.8630961,2105.795693
489.0.ring4,0,Mare Vaporum,609.8630961,2105.795693
489.0.ring5,0,Mare Vaporum,609.8630961,2105.795693
489.0.ring6,0,Mare Vaporum,609.8630961,2105.795693
489.0.ring7,0,Mare Vaporum,609.8630961,2105.795693
489.0.ring8,0,Mare Vaporum,609.8630961,2105.795693
490,0,Mare Vaporum,105.240886,140.0129021
491,0,Mare Vaporum,841.9710807,4944.529785
491.0.ring1,0,Mare Vaporum,841.9710807,4944.529785
491.0.ring2,0,Mare Vaporum,841.9710807,4944.529785
491.0.ring3,0,Mare Vaporum,841.9710807,4944.529785
491.0.ring4,0,Mare Vaporum,841.9710807,4944.529785
491.0.ring5,0,Mare Vaporum,841.9710807,4944.529785
491.0.ring6,0,Mare Vaporum,841.9710807,4944.529785
491.0.ring7,0,Mare Vaporum,841.9710807,4944.529785
491.0.ring8,0,Mare Vaporum,841.9710807,4944.529785
491.0.ring9,0,Mare Vaporum,841.9710807,4944.529785
492,0,Mare Crisium,5548.99479,160443.3432
492.0.ring1,0,Mare Crisium,5548.99479,160443.3432
492.0.ring2,0,Mare Crisium,5548.99479,160443.3432
492.0.ring3,0,Mare Crisium,5548.99479,160443.3432
492.0.ring4,0,Mare Crisium,5548.99479,160443.3432
492.0.ring5,0,Mare Crisium,5548.99479,160443.3432
492.0.ring6,0,Mare Crisium,5548.99479,160443.3432
492.0.ring7,0,Mare Crisium,5548.99479,160443.3432
492.0.ring8,0,Mare Crisium,5548.99479,160443.3432
492.0.ring9,0,Mare Crisium,5548.99479,160443.3432
492.0.ring10,0,Mare Crisium,5548.99479,160443.3432
492.0.ring11,0,Mare Crisium,5548.99479,160443.3432
492.0.ring12,0,Mare Crisium,5548.99479,160443.3432
492.0.ring13,0,Mare Crisium,5548.99479,160443.3432
492.0.ring14,0,Mare Crisium,5548.99479,160443.3432
492.0.ring15,0,Mare Crisium,5548.99479,160443.3432
492.0.ring16,0,Mare Crisium,5548.99479,160443.3432
492.0.ring17,0,Mare Crisium,5548.99479,160443.3432
492.0.ring18,0,Mare Crisium,5548.99479,160443.3432
492.0.ring19,0,Mare Crisium,5548.99479,160443.3432
492.0.ring20,0,Mare Crisium,5548.99479,160443.3432
492.0.ring21,0,Mare Crisium,5548.99479,160443.3432
492.0.ring22,0,Mare Crisium,5548.99479,160443.3432
492.0.ring23,0,Mare Crisium,5548.99479,160443.3432
492.0.ring24,0,Mare Crisium,5548.99479,160443.3432
492.0.ring25,0,Mare Crisium,5548.99479,160443.3432
492.0.ring26,0,Mare Crisium,5548.99479,160443.3432
492.0.ring27,0,Mare Crisium,5548.99479,160443.3432
492.0.ring28,0,Mare Crisium,5548.99479,160443.3432
492.0.ring29,0,Mare Crisium,5548.99479,160443.3432
492.0.ring30,0,Mare Crisium,5548.99479,160443.3432
492.0.ring31,0,Mare Crisium,5548.99479,160443.3432
492.0.ring32,0,Mare Crisium,5548.99479,160443.3432
492.0.ring33,0,Mare Crisium,5548.99479,160443.3432
492.0.ring34,0,Mare Crisium,5548.99479,160443.3432
492.0.ring35,0,Mare Crisium,5548.99479,160443.3432
492.0.ring36,0,Mare Crisium,5548.99479,160443.3432
492.0.ring37,0,Mare Crisium,5548.99479,160443.3432
492.0.ring38,0,Mare Crisium,5548.99479,160443.3432
492.0.ring39,0,Mare Crisium,5548.99479,160443.3432
492.0.ring40,0,Mare Crisium,5548.99479,160443.3432
492.0.ring41,0,Mare Crisium,5548.99479,160443.3432
492.0.ring42,0,Mare Crisium,5548.99479,160443.3432
492.0.ring43,0,Mare Crisium,5548.99479,160443.3432
492.0.ring44,0,Mare Crisium,5548.99479,160443.3432
492.0.ring45,0,Mare Crisium,5548.99479,160443.3432
492.0.ring46,0,Mare Crisium,5548.99479,160443.3432
492.0.ring47,0,Mare Crisium,5548.99479,160443.3432
492.0.ring48,0,Mare Crisium,5548.99479,160443.3432
492.0.ring49,0,Mare Crisium,5548.99479,160443.3432
492.0.ring50,0,Mare Crisium,5548.99479,160443.3432
492.0.ring51,0,Mare Crisium,5548.99479,160443.3432
492.0.ring52,0,Mare Crisium,5548.99479,160443.3432
492.0.ring53,0,Mare Crisium,5548.99479,160443.3432
492.0.ring54,0,Mare Crisium,5548.99479,160443.3432
492.0.ring55,0,Mare Crisium,5548.99479,160443.3432
492.0.ring56,0,Mare Crisium,5548.99479,160443.3432
492.0.ring57,0,Mare Crisium,5548.99479,160443.3432
492.0.ring58,0,Mare Crisium,5548.99479,160443.3432
493,0,Mare Crisium,63.84158622,200.3570843
494,0,Mare Crisium,349.7246546,806.6953389
495,0,Mare Anguis,90.51704156,153.4379869
496,0,Mare Anguis,45.82715119,47.28885637
497,0,Mare Anguis,187.4746795,433.4676631
498,0,Mare Anguis,61.50174244,141.9798183
499,0,Mare Anguis,36.10891847,71.27975894
500,0,Mare Anguis,59.29371594,73.79657291
501,0,Mare Anguis,67.24881633,113.6225728
502,0,Mare Anguis,415.4678299,1223.980602
502.0.ring1,0,Mare Anguis,415.4678299,1223.980602
502.0.ring2,0,Mare Anguis,415.4678299,1223.980602
503,0,Mare Crisium,77.44474292,146.0250637
504,0,Mare Crisium,22.08985177,34.79119339
505,0,Mare Crisium,17.133351,17.50699693
506,0,Mare Crisium,93.34424962,207.0152274
507,0,Mare Crisium,55.57283665,83.77307592
507.0.ring1,0,Mare Crisium,55.57283665,83.77307592
508,0,Mare Crisium,115.3998857,216.4278085
509,0,Mare Crisium,39.04271426,103.9875788
510,0,Mare Crisium,923.0870882,2966.731233
510.0.ring1,0,Mare Crisium,923.0870882,2966.731233
510.0.ring2,0,Mare Crisium,923.0870882,2966.731233
511,0,Mare Crisium,476.2690534,6338.385702
511.0.ring1,0,Mare Crisium,476.2690534,6338.385702
511.0.ring2,0,Mare Crisium,476.2690534,6338.385702
512,0,Mare Crisium,193.0484215,622.7664906
513,0,Mare Crisium,133.63133,329.2850681
514,0,Mare Crisium,163.5029698,1524.557831
515,0,Mare Crisium,71.09008582,136.8539054
516,0,Mare Crisium,39.1254265,35.17557848
517,0,Mare Crisium,188.8116513,350.3502522
518,0,Mare Crisium,188.7963587,722.4639562
519,0,Mare Crisium,882.5514718,4215.129022
519.0.ring1,0,Mare Crisium,882.5514718,4215.129022
519.0.ring2,0,Mare Crisium,882.5514718,4215.129022
519.0.ring3,0,Mare Crisium,882.5514718,4215.129022
519.0.ring4,0,Mare Crisium,882.5514718,4215.129022
519.0.ring5,0,Mare Crisium,882.5514718,4215.129022
520,0,Mare Crisium,58.04135734,142.544762
521,0,Mare Crisium,82.38844104,272.6493697
522,0,Mare Crisium,116.843945,388.7465629
523,0,Mare Crisium,26.84254549,43.21553901
524,0,Mare Anguis,2107.828923,12169.43389
524.0.ring1,0,Mare Anguis,2107.828923,12169.43389
524.0.ring2,0,Mare Anguis,2107.828923,12169.43389
525,0,Palus Epidemiarum,227.1853276,1786.985571
526,9,Palus Epidemiarum,3181.696029,26977.85272
526.0.ring1,9,Palus Epidemiarum,3181.696029,26977.85272
526.0.ring2,9,Palus Epidemiarum,3181.696029,26977.85272
526.0.ring3,9,Palus Epidemiarum,3181.696029,26977.85272
526.0.ring4,9,Palus Epidemiarum,3181.696029,26977.85272
526.0.ring5,9,Palus Epidemiarum,3181.696029,26977.85272
526.0.ring6,9,Palus Epidemiarum,3181.696029,26977.85272
526.0.ring7,9,Palus Epidemiarum,3181.696029,26977.85272
526.0.ring8,9,Palus Epidemiarum,3181.696029,26977.85272
526.0.ring9,9,Palus Epidemiarum,3181.696029,26977.85272
526.0.ring10,9,Palus Epidemiarum,3181.696029,26977.85272
526.0.ring11,9,Palus Epidemiarum,3181.696029,26977.85272
526.0.ring12,9,Palus Epidemiarum,3181.696029,26977.85272
526.0.ring13,9,Palus Epidemiarum,3181.696029,26977.85272
526.0.ring14,9,Palus Epidemiarum,3181.696029,26977.85272
526.0.ring15,9,Palus Epidemiarum,3181.696029,26977.85272
526.0.ring16,9,Palus Epidemiarum,3181.696029,26977.85272
526.0.ring17,9,Palus Epidemiarum,3181.696029,26977.85272
526.0.ring18,9,Palus Epidemiarum,3181.696029,26977.85272
526.0.ring19,9,Palus Epidemiarum,3181.696029,26977.85272
526.0.ring20,9,Palus Epidemiarum,3181.696029,26977.85272
526.0.ring21,9,Palus Epidemiarum,3181.696029,26977.85272
